enzyCUI,drugNAME,drugCUI
C1527416,Spironolactone,C0037982
C0026237,Gemcitabine,C0045093
C0887941,Gemcitabine,C0045093
C0011486,Gemcitabine,C0045093
C0056909,Gemcitabine,C0045093
C1824761,Gemcitabine,C0045093
C0068895,Gemcitabine,C0045093
C0010723,Gemcitabine,C0045093
C0026237,Adefovir dipivoxil,C0540694
C0887941,Adefovir dipivoxil,C0540694
C0068895,Adefovir dipivoxil,C0540694
C1506309,Adefovir dipivoxil,C0540694
C0026237,Nitroglycerin,C0017887
C0887941,Nitroglycerin,C0017887
C0001985,Nitroglycerin,C0017887
C0026237,Nelarabine,C0907349
C0887941,Nelarabine,C0907349
C0001457,Nelarabine,C0907349
C0427556,Nelarabine,C0907349
C0011486,Nelarabine,C0907349
C0057429,Nelarabine,C0907349
C0026237,Glutethimide,C0017845
C0887941,Glutethimide,C0017845
C0008381,Glutethimide,C0017845
C0026237,Amyl Nitrite,C0002711
C0887941,Amyl Nitrite,C0002711
C0001985,Amyl Nitrite,C0002711
C0026237,Stanolone,C0038148
C0887941,Stanolone,C0038148
C0008381,Stanolone,C0038148
C3254086,Stanolone,C0038148
C4319772,Stanolone,C0038148
C0026237,Pentaerythritol tetranitrate,C0030858
C0887941,Pentaerythritol tetranitrate,C0030858
C0001985,Pentaerythritol tetranitrate,C0030858
C0132555,Pentaerythritol tetranitrate,C0030858
C0026237,Torcetrapib,C1450533
C0887941,Torcetrapib,C1450533
C0075233,Torcetrapib,C1450533
C1527416,Torcetrapib,C1450533
C0026237,Doxercalciferol,C0043668
C0887941,Doxercalciferol,C0043668
C0026237,Betaine,C0005304
C0887941,Betaine,C0005304
C0008429,Betaine,C0005304
C0202207,Betaine,C0005304
C0364230,Betaine,C0005304
C0728810,Betaine,C0005304
C4082696,Betaine,C0005304
C0026237,Mangafodipir,C0772321
C0887941,Mangafodipir,C0772321
C0026237,Inositol nicotinate,C0063584
C0887941,Inositol nicotinate,C0063584
C0026237,Sodium oxybate,C0037537
C0887941,Sodium oxybate,C0037537
C0075426,Sodium oxybate,C0037537
C0122788,Sodium oxybate,C0037537
C0027307,Sodium oxybate,C0037537
C0026237,Paraldehyde,C0030438
C0026237,Paraldehyde,C0261834
C0887941,Paraldehyde,C0030438
C0887941,Paraldehyde,C0261834
C0001985,Paraldehyde,C0030438
C0001985,Paraldehyde,C0261834
C0026237,Polaprezinc,C0286382
C0887941,Polaprezinc,C0286382
C0026237,Ammonia N-13,C1998431
C0887941,Ammonia N-13,C1998431
C0051612,Ammonia N-13,C1998431
C1540311,Ammonia N-13,C1998431
C0026237,Ammonia,C0002607
C0026237,Ammonia,C0201879
C0026237,Ammonia,C1095824
C0887941,Ammonia,C0002607
C0887941,Ammonia,C0201879
C0887941,Ammonia,C1095824
C0017801,Ammonia,C0002607
C0017801,Ammonia,C0201879
C0017801,Ammonia,C1095824
C0026237,Selenium,C0036581
C0026237,Selenium,C0373721
C0026237,Selenium,C0521939
C0887941,Selenium,C0036581
C0887941,Selenium,C0373721
C0887941,Selenium,C0521939
C0914833,Selenium,C0036581
C0914833,Selenium,C0373721
C0914833,Selenium,C0521939
C0521449,Selenium,C0036581
C0521449,Selenium,C0373721
C0521449,Selenium,C0521939
C0017824,Selenium,C0036581
C0017824,Selenium,C0373721
C0017824,Selenium,C0521939
C0026237,Thimerosal,C0039867
C0887941,Thimerosal,C0039867
C0017824,Thimerosal,C0039867
C0026237,Esculin,C0014839
C0887941,Esculin,C0014839
C0026237,Magnesium gluconate,C0126777
C0887941,Magnesium gluconate,C0126777
C0026237,Choline salicylate,C0055573
C0887941,Choline salicylate,C0055573
C0008407,Choline salicylate,C0055573
C0055570,Choline salicylate,C0055573
C0026237,Tenofovir,C0384228
C0887941,Tenofovir,C0384228
C0068895,Tenofovir,C0384228
C1506309,Tenofovir,C0384228
C0017801,Picrotoxin,C0031890
C0059735,Picrotoxin,C0031890
C3252639,Picrotoxin,C0031890
C0017801,Ceftriaxone,C0007561
C0008429,Ramipril,C0072973
C0202207,Ramipril,C0072973
C0364230,Ramipril,C0072973
C0728810,Ramipril,C0072973
C4082696,Ramipril,C0072973
C0008429,Pentagastrin,C0030859
C0202207,Pentagastrin,C0030859
C0364230,Pentagastrin,C0030859
C0728810,Pentagastrin,C0030859
C4082696,Pentagastrin,C0030859
C0008429,Succinylcholine,C0038627
C0202207,Succinylcholine,C0038627
C0364230,Succinylcholine,C0038627
C0728810,Succinylcholine,C0038627
C4082696,Succinylcholine,C0038627
C0008429,Sulpiride,C0038803
C0202207,Sulpiride,C0038803
C0364230,Sulpiride,C0038803
C0728810,Sulpiride,C0038803
C4082696,Sulpiride,C0038803
C0008429,Profenamine,C0015042
C0202207,Profenamine,C0015042
C0364230,Profenamine,C0015042
C0728810,Profenamine,C0015042
C4082696,Profenamine,C0015042
C0008429,Triflupromazine,C0040989
C0202207,Triflupromazine,C0040989
C0364230,Triflupromazine,C0040989
C0728810,Triflupromazine,C0040989
C4082696,Triflupromazine,C0040989
C0008429,Cinchocaine,C0012050
C0202207,Cinchocaine,C0012050
C0364230,Cinchocaine,C0012050
C0728810,Cinchocaine,C0012050
C4082696,Cinchocaine,C0012050
C0008429,Nizatidine,C0085154
C0202207,Nizatidine,C0085154
C0364230,Nizatidine,C0085154
C0728810,Nizatidine,C0085154
C4082696,Nizatidine,C0085154
C0008429,Isoflurophate,C0022181
C0202207,Isoflurophate,C0022181
C0364230,Isoflurophate,C0022181
C0728810,Isoflurophate,C0022181
C4082696,Isoflurophate,C0022181
C0008429,Diethylcarbamazine,C0012191
C0202207,Diethylcarbamazine,C0012191
C0364230,Diethylcarbamazine,C0012191
C0728810,Diethylcarbamazine,C0012191
C4082696,Diethylcarbamazine,C0012191
C0008429,Procaine,C0033218
C0202207,Procaine,C0033218
C0364230,Procaine,C0033218
C0728810,Procaine,C0033218
C4082696,Procaine,C0033218
C0008429,Perindopril,C0136123
C0202207,Perindopril,C0136123
C0364230,Perindopril,C0136123
C0728810,Perindopril,C0136123
C4082696,Perindopril,C0136123
C0008429,Benzonatate,C0053229
C0202207,Benzonatate,C0053229
C0364230,Benzonatate,C0053229
C0728810,Benzonatate,C0053229
C4082696,Benzonatate,C0053229
C0008429,Terbutaline,C0039542
C0202207,Terbutaline,C0039542
C0364230,Terbutaline,C0039542
C0728810,Terbutaline,C0039542
C4082696,Terbutaline,C0039542
C0038769,Terbutaline,C0039542
C0008429,Mechlorethamine,C0025033
C0202207,Mechlorethamine,C0025033
C0364230,Mechlorethamine,C0025033
C0728810,Mechlorethamine,C0025033
C4082696,Mechlorethamine,C0025033
C0008429,Oxybuprocaine,C0053114
C0202207,Oxybuprocaine,C0053114
C0364230,Oxybuprocaine,C0053114
C0728810,Oxybuprocaine,C0053114
C4082696,Oxybuprocaine,C0053114
C0008429,Cyclopentolate,C0010582
C0202207,Cyclopentolate,C0010582
C0364230,Cyclopentolate,C0010582
C0728810,Cyclopentolate,C0010582
C4082696,Cyclopentolate,C0010582
C0008429,Isoprenaline,C0022245
C0202207,Isoprenaline,C0022245
C0364230,Isoprenaline,C0022245
C0728810,Isoprenaline,C0022245
C4082696,Isoprenaline,C0022245
C1450093,Isoprenaline,C0022245
C0059735,Isoprenaline,C0022245
C3252639,Isoprenaline,C0022245
C0007407,Isoprenaline,C0022245
C0008429,Trimethaphan,C0041040
C0202207,Trimethaphan,C0041040
C0364230,Trimethaphan,C0041040
C0728810,Trimethaphan,C0041040
C4082696,Trimethaphan,C0041040
C0008429,Ambenonium,C0002412
C0202207,Ambenonium,C0002412
C0364230,Ambenonium,C0002412
C0728810,Ambenonium,C0002412
C4082696,Ambenonium,C0002412
C0008429,Doxacurium,C0058716
C0202207,Doxacurium,C0058716
C0364230,Doxacurium,C0058716
C0728810,Doxacurium,C0058716
C4082696,Doxacurium,C0058716
C0008429,Chloroprocaine,C0055443
C0202207,Chloroprocaine,C0055443
C0364230,Chloroprocaine,C0055443
C0728810,Chloroprocaine,C0055443
C4082696,Chloroprocaine,C0055443
C0008429,Tubocurarine,C0041345
C0202207,Tubocurarine,C0041345
C0364230,Tubocurarine,C0041345
C0728810,Tubocurarine,C0041345
C4082696,Tubocurarine,C0041345
C0008429,Mivacurium,C0066621
C0202207,Mivacurium,C0066621
C0364230,Mivacurium,C0066621
C0728810,Mivacurium,C0066621
C4082696,Mivacurium,C0066621
C0008429,Decamethonium,C0057231
C0202207,Decamethonium,C0057231
C0364230,Decamethonium,C0057231
C0728810,Decamethonium,C0057231
C4082696,Decamethonium,C0057231
C0008429,Pancuronium,C0030310
C0202207,Pancuronium,C0030310
C0364230,Pancuronium,C0030310
C0728810,Pancuronium,C0030310
C4082696,Pancuronium,C0030310
C0008429,Pipecuronium,C0071102
C0202207,Pipecuronium,C0071102
C0364230,Pipecuronium,C0071102
C0728810,Pipecuronium,C0071102
C4082696,Pipecuronium,C0071102
C0008429,Ephedrine,C0014479
C0202207,Ephedrine,C0014479
C0364230,Ephedrine,C0014479
C0728810,Ephedrine,C0014479
C4082696,Ephedrine,C0014479
C0001044,Ephedrine,C0014479
C0201829,Ephedrine,C0014479
C0008429,Neostigmine,C0027679
C0202207,Neostigmine,C0027679
C0364230,Neostigmine,C0027679
C0728810,Neostigmine,C0027679
C4082696,Neostigmine,C0027679
C0008429,Bambuterol,C0052944
C0202207,Bambuterol,C0052944
C0364230,Bambuterol,C0052944
C0728810,Bambuterol,C0052944
C4082696,Bambuterol,C0052944
C0008429,Acetylcholine,C0001041
C0202207,Acetylcholine,C0001041
C0364230,Acetylcholine,C0001041
C0728810,Acetylcholine,C0001041
C4082696,Acetylcholine,C0001041
C0001044,Acetylcholine,C0001041
C0201829,Acetylcholine,C0001041
C0008429,Butyric Acid,C0054312
C0202207,Butyric Acid,C0054312
C0364230,Butyric Acid,C0054312
C0728810,Butyric Acid,C0054312
C4082696,Butyric Acid,C0054312
C0008429,Butyrylthiocholine,C0006528
C0202207,Butyrylthiocholine,C0006528
C0364230,Butyrylthiocholine,C0006528
C0728810,Butyrylthiocholine,C0006528
C4082696,Butyrylthiocholine,C0006528
C0008429,Regramostim,C0219461
C0202207,Regramostim,C0219461
C0364230,Regramostim,C0219461
C0728810,Regramostim,C0219461
C4082696,Regramostim,C0219461
C0008429,"Sar9, Met (O2)11-Substance P",C0075407
C0202207,"Sar9, Met (O2)11-Substance P",C0075407
C0364230,"Sar9, Met (O2)11-Substance P",C0075407
C0728810,"Sar9, Met (O2)11-Substance P",C0075407
C4082696,"Sar9, Met (O2)11-Substance P",C0075407
C3254086,"Sar9, Met (O2)11-Substance P",C0075407
C0008429,Aprotinin,C0003641
C0202207,Aprotinin,C0003641
C0364230,Aprotinin,C0003641
C0728810,Aprotinin,C0003641
C4082696,Aprotinin,C0003641
C0008429,Aclidinium,C2699757
C0202207,Aclidinium,C2699757
C0364230,Aclidinium,C2699757
C0728810,Aclidinium,C2699757
C4082696,Aclidinium,C2699757
C0008429,Moxisylyte,C0040108
C0202207,Moxisylyte,C0040108
C0364230,Moxisylyte,C0040108
C0728810,Moxisylyte,C0040108
C4082696,Moxisylyte,C0040108
C0008429,Butamben,C0054235
C0202207,Butamben,C0054235
C0364230,Butamben,C0054235
C0728810,Butamben,C0054235
C4082696,Butamben,C0054235
C0008429,Tretamine,C0040975
C0202207,Tretamine,C0040975
C0364230,Tretamine,C0040975
C0728810,Tretamine,C0040975
C4082696,Tretamine,C0040975
C0535996,Reserpine,C0035179
C3714750,Reserpine,C0035179
C0535996,Dutasteride,C0754659
C3714750,Dutasteride,C0754659
C0072132,Oxytocin,C0030095
C0072132,Oxytocin,C0523809
C0072132,Oxytocin,C1704206
C0072132,Oxytocin,C4082165
C1450093,Biotin,C0005575
C1450093,Triclocarban,C0077072
C0059735,Triclocarban,C0077072
C3252639,Triclocarban,C0077072
C0914833,Ascorbic acid,C0003968
C0914833,Ascorbic acid,C0201898
C0521449,Ascorbic acid,C0003968
C0521449,Ascorbic acid,C0201898
C0914833,Selenious acid,C0074280
C0521449,Selenious acid,C0074280
C0521449,Sodium acetate,C0142785
C0001414,Adenosine phosphate,C0001465
C0066357,Riboflavin,C0035527
C0066357,Riboflavin,C0373720
C0066357,Folic acid,C0016410
C0066357,Folic acid,C0523631
C0033993,Folic acid,C0016410
C0033993,Folic acid,C0523631
C0039667,Folic acid,C0016410
C0039667,Folic acid,C0523631
C0066357,Benazepril,C0053091
C1412028,Cycloserine,C0010590
C1412028,Flupentixol,C0016367
C1412028,Flupentixol,C1316768
C1412028,Amantadine,C0002403
C1412028,Methyldopa,C0025741
C1412028,Methyldopa,C3540782
C0007407,Methyldopa,C0025741
C0007407,Methyldopa,C3540782
C0013032,Methyldopa,C0025741
C0013032,Methyldopa,C3540782
C0038769,Methyldopa,C0025741
C0038769,Methyldopa,C3540782
C0031397,Methyldopa,C0025741
C0031397,Methyldopa,C3540782
C1412028,Levodopa,C0023570
C1412028,Droxidopa,C0000378
C1412028,Fluorodopa (18F),C0244672
C0039852,Thiamine,C0039840
C0039852,Thiamine,C0373727
C0051124,NADH,C0027270
C0051124,NADH,C0027289
C0051124,Pyrazinamide,C0034239
C0051124,Famciclovir,C0209227
C0051124,Allopurinol,C0002144
C0051124,Brimonidine,C0525227
C0051124,Aminocaproic acid,C0000608
C0051124,Mercaptopurine,C0000618
C0051124,N-methylnicotinamide,C0068144
C0039667,Lamotrigine,C0064636
C0039667,Lamotrigine,C0524166
C0039667,Aminopterin,C0002583
C0107115,Gabapentin,C0060926
C0107115,Gabapentin,C0484930
C4284143,Vitamin A,C0042839
C4284143,Vitamin A,C0365067
C4284143,Vitamin A,C0373745
C4284143,Vitamin A,C0798078
C4284143,Vitamin A,C2825076
C0059735,Pyridoxine,C0034272
C3252639,Pyridoxine,C0034272
C0034265,Pyridoxine,C0034272
C0002059,Pyridoxine,C0034272
C0201850,Pyridoxine,C0034272
C4553029,Pyridoxine,C0034272
C0059735,Nitroprusside,C0028193
C3252639,Nitroprusside,C0028193
C0059735,Sulindac,C0038792
C3252639,Sulindac,C0038792
C0059735,Mebendazole,C0025023
C3252639,Mebendazole,C0025023
C0059735,Clenbuterol,C0008932
C3252639,Clenbuterol,C0008932
C0002059,Amifostine,C0015020
C0201850,Amifostine,C0015020
C4553029,Amifostine,C0015020
C0002059,Strontium chloride Sr-89,C0919292
C0201850,Strontium chloride Sr-89,C0919292
C4553029,Strontium chloride Sr-89,C0919292
C0001480,Strontium chloride Sr-89,C0919292
C0002059,Hydrogen peroxide,C0020281
C0201850,Hydrogen peroxide,C0020281
C4553029,Hydrogen peroxide,C0020281
C0007367,Hydrogen peroxide,C0020281
C3530118,Hydrogen peroxide,C0020281
C0897385,Pyrimethamine,C0034283
C0897385,Levothyroxine,C0040165
C0897385,Levothyroxine,C1881373
C0897385,Tazarotene,C0288792
C0897385,Amoxicillin,C0002645
C0897385,Amoxicillin,C0801854
C0897385,Roxadustat,C4310578
C0897385,Beraprost,C0053336
C0897385,Ombitasvir,C3852670
C0897385,Tucatinib,C4519167
C0069515,Tucatinib,C4519167
C0897385,Relugolix,C3896936
C0534137,Relugolix,C3896936
C1828468,Relugolix,C3896936
C0897385,Lumasiran,C5418443
C0897385,Birch bark extract,C3486613
C3884187,Artesunate,C0052432
C3884187,Tegafur-uracil,C1446539
C3884187,Terpinen-4-ol,C0076129
C0534137,Phencyclidine,C0031381
C1828468,Phencyclidine,C0031381
C0534137,Permethrin,C0070455
C1828468,Permethrin,C0070455
C0534137,Thiosulfuric acid,C0302967
C1828468,Thiosulfuric acid,C0302967
C0039949,Thiosulfuric acid,C0302967
C0534137,Artemisinin,C0052430
C0534137,Artemisinin,C1136174
C1828468,Artemisinin,C0052430
C1828468,Artemisinin,C1136174
C0533212,Prasterone,C0011185
C0008391,Prasterone,C0011185
C0533212,Prasterone sulfate,C0057277
C3254086,Prasterone sulfate,C0057277
C0001464,ATP,C0001480
C0001464,ATP,C0004482
C0001464,ATP,C1705556
C0001464,ATP,C2744579
C0001464,Adenosine,C0001443
C0001457,Adenosine,C0001443
C0427556,Adenosine,C0001443
C0068895,Adenosine,C0001443
C1506309,Adenosine,C0001443
C0034135,Adenosine,C0001443
C0001464,Ribavirin,C0035525
C0001464,Abacavir,C0663655
C0001464,Abacavir,C1114174
C0001457,Vidarabine,C0042646
C0427556,Vidarabine,C0042646
C0001457,Edetic acid,C0013618
C0427556,Edetic acid,C0013618
C3254086,Edetic acid,C0013618
C0001457,Erdosteine,C0059506
C0427556,Erdosteine,C0059506
C3254086,Chlorotrianisene,C0008275
C3254086,Carbimazole,C0006983
C3254086,Drostanolone,C0058753
C3254086,Etretinate,C0015137
C3254086,Sulfathiazole,C0038722
C3254086,Sulfathiazole,C0038723
C3254086,Endostatin,C0534628
C3254086,Endostatin,C1705207
C3254086,Endostatin,C3887702
C3254086,Buserelin,C0006456
C3254086,Nandrolone decanoate,C0068395
C3254086,Carbendazim,C0065839
C0011486,Cladribine,C0092801
C0011486,Clofarabine,C0092777
C0011486,Pemetrexed,C0210657
C0011486,Lamivudine,C0209738
C0056909,Lamivudine,C0209738
C1824761,Lamivudine,C0209738
C0068895,Lamivudine,C0209738
C1506309,Lamivudine,C0209738
C0311988,Lamivudine,C0209738
C0904274,Lamivudine,C0209738
C0011486,Emtricitabine,C0909839
C0011486,Zalcitabine,C0012132
C0011486,Decitabine,C0049065
C0028615,Decitabine,C0049065
C0056909,Decitabine,C0049065
C1824761,Decitabine,C0049065
C0010723,Decitabine,C0049065
C0011486,2'-Deoxycytidine,C0011485
C0011486,Troxacitabine,C0877874
C0007407,Dobutamine,C0012963
C0007407,Dopamine,C0013030
C0013032,Dopamine,C0013030
C0007407,Micafungin,C1120386
C0007407,Micafungin,C3175697
C0007804,Micafungin,C1120386
C0007804,Micafungin,C3175697
C3853627,Micafungin,C1120386
C3853627,Micafungin,C3175697
C0028615,Acyclovir,C0001367
C0040078,Acyclovir,C0001367
C0061991,Acyclovir,C0001367
C1452189,Ritodrine,C0035661
C0038769,Ritodrine,C0035661
C1452189,Tibolone,C0076660
C0052456,Tibolone,C0076660
C2699259,Tibolone,C0076660
C1452189,"Thyroid, porcine",C0770555
C0040168,"Thyroid, porcine",C0770555
C1739907,"Thyroid, porcine",C0770555
C1452189,Polyethylene glycol 400,C0032478
C0040083,Cidofovir,C0286079
C0040083,Cidofovir,C1316092
C0040083,Trifluridine,C0040987
C0040078,Trifluridine,C0040987
C0040083,Tezacitabine,C0253087
C0020687,Tioguanine,C0039902
C0001044,Carbamoylcholine,C0600175
C0201829,Carbamoylcholine,C0600175
C0001044,Methantheline,C0025624
C0201829,Methantheline,C0025624
C0054741,Methylphenidate,C0025810
C0054741,Methylphenidate,C0524188
C0054741,Dexmethylphenidate,C1169997
C0054741,Sofosbuvir,C2976303
C0056909,Sofosbuvir,C2976303
C1824761,Sofosbuvir,C2976303
C0068895,Sofosbuvir,C2976303
C0108471,Sofosbuvir,C2976303
C0054741,Omidenepag isopropyl,C5139819
C0054741,Serdexmethylphenidate,C5237972
C0040078,Valaciclovir,C0249458
C0061991,Valaciclovir,C0249458
C0010723,Azacitidine,C0004475
C0003933,Sulfamethazine,C0038686
C0052452,Sulfamethazine,C0038686
C0013032,Corticorelin,C0772289
C0013032,Copper,C0009968
C0013032,Copper,C0373587
C0026454,Copper,C0009968
C0026454,Copper,C0373587
C2825075,Copper,C0009968
C2825075,Copper,C0373587
C0024375,Copper,C0009968
C0024375,Copper,C0373587
C0012524,Copper,C0009968
C0012524,Copper,C0373587
C0041484,Copper,C0009968
C0041484,Copper,C0373587
C4048300,Copper,C0009968
C4048300,Copper,C0373587
C0051844,Copper,C0009968
C0051844,Copper,C0373587
C3179204,Copper,C0009968
C3179204,Copper,C0373587
C0003693,Morniflumate,C0066803
C0003693,Omega-3 fatty acids,C0015689
C0003693,Omega-6 fatty acids,C0133860
C1146632,Dabigatran etexilate,C1571583
C1146632,Filgotinib,C4310256
C0026454,Betahistine,C0005301
C2825075,Betahistine,C0005301
C0026454,Rauwolfia serpentina root,C0994459
C2825075,Rauwolfia serpentina root,C0994459
C0002003,Brexanolone,C4548848
C0024731,Mannitol,C0024730
C4319772,Androstanedione,C0002860
C0038769,Edaravone,C0070694
C0031397,Levmetamfetamine,C0724614
C0019596,Histamine,C0019588
C0019596,Histamine,C0202070
C1505817,Heparin,C0019134
C1505817,Heparin,C0770546
C1505817,Heparin,C1624695
C1505817,Dalteparin,C0206461
C0007804,Suramin,C0038880
C3853627,Suramin,C0038880
C0081937,Exenatide,C0167117
C0081937,Liraglutide,C1456408
C0025250,Liraglutide,C1456408
C3887624,Liraglutide,C1456408
C0081937,Semaglutide,C3885068
C0025250,Semaglutide,C3885068
C3887624,Semaglutide,C3885068
C0023816,Semaglutide,C3885068
C0597979,Cefoxitin,C0007557
C0597979,Cefroxadine,C0108941
C1432900,"5alpha-androstane-3alpha,17beta-diol",C4305756
C0017713,D-glucose,C0017725
C0017713,"Dextrose, unspecified form",C0017725
C0034351,Cocarboxylase,C0039848
C0019643,Propanoic acid,C0072186
C0021965,Iodine,C0021968
C0051437,Human calcitonin,C0770558
C0054943,Human calcitonin,C0770558
C3887680,Human calcitonin,C0770558
C0054943,Melphalan flufenamide,C1435749
C3887680,Melphalan flufenamide,C1435749
C0024375,Cupric sulfate,C0056301
C0960880,Bromhexine,C0006220
C0007367,Benzoyl peroxide,C0005088
C3530118,Benzoyl peroxide,C0005088
C0007367,Calcium carbimide,C1611088
