drugbank_id,name,enzy
DB16650,Deucravacitinib,P22309
DB16650,Deucravacitinib,O60656
DB16691,Nirmatrelvir,P08684
DB16701,Plasminogen,P00750
DB16701,Plasminogen,P00749
DB16703,Belumosudil,P08684
DB16703,Belumosudil,P10632
DB16703,Belumosudil,P10635
DB16703,Belumosudil,O60656
DB16703,Belumosudil,P05177
DB16703,Belumosudil,P33261
DB16703,Belumosudil,P22309
DB16732,Tisotumab vedotin,P08684
DB16826,Repotrectinib,P20813
DB16826,Repotrectinib,P10632
DB16826,Repotrectinib,P11712
DB16826,Repotrectinib,P33261
DB16826,Repotrectinib,P08684
DB16826,Repotrectinib,P20815
DB16826,Repotrectinib,P22309
DB17083,Linzagolix,P11712
DB17083,Linzagolix,P08684
DB17083,Linzagolix,P10632
DB17449,Anacaulase,P10632
DB17449,Anacaulase,P11712
DB17472,Pirtobrutinib,P08684
DB17472,Pirtobrutinib,Q9HAW9
DB17472,Pirtobrutinib,O60656
DB17472,Pirtobrutinib,P10632
DB17472,Pirtobrutinib,P11712
DB17472,Pirtobrutinib,P05177
DB17472,Pirtobrutinib,P20813
DB17472,Pirtobrutinib,P33261
DB17472,Pirtobrutinib,P10635
DB17472,Pirtobrutinib,P20815
